<meta>

    Title = Sardine
    Fish_Length =  210.00
    Fish_Mass =  -99.00
    nsb =  1
    Bladder_Type =  0
    Rotated = NA
    Smoothed[lfb,dfb,lsb,dsb] = 0,0,0,0
    Images = NA
    Preparer = Josiah Renfree
   
    modified data from Josiah by closing the ends and add to length

    File created: 11 March 2011

</meta>
x       z-upper   z-lower   width      stbd      port
fishbody
380
122.78	14.72	-23.06	23.89
123.34	14.17	-22.50	23.33
123.89	14.17	-22.50	23.33
124.45	14.17	-22.50	23.33
125.00	14.17	-22.50	23.33
125.56	14.17	-22.50	23.33
126.12	14.17	-22.50	23.33
126.67	14.17	-22.50	23.33
127.23	14.17	-21.94	23.33
127.78	14.17	-21.94	23.33
128.34	14.17	-21.94	22.22
128.89	14.17	-21.94	22.22
129.45	14.17	-21.39	22.22
130.00	14.17	-21.39	22.22
130.56	14.17	-21.39	22.22
131.12	14.17	-21.39	22.22
131.67	14.17	-21.39	22.22
132.23	13.61	-21.39	22.22
132.78	13.61	-21.39	22.22
133.34	13.61	-21.94	21.67
133.89	13.61	-21.94	21.67
134.45	13.06	-21.94	21.67
135.00	13.06	-21.94	21.67
135.56	13.06	-21.94	21.67
136.12	13.06	-21.94	21.67
136.67	13.06	-21.94	21.67
137.23	13.06	-21.39	21.67
137.78	13.06	-21.39	21.67
138.34	12.50	-21.39	20.56
138.89	12.50	-21.39	20.56
139.45	12.50	-20.83	20.56
140.00	12.50	-20.83	20.56
140.56	12.50	-20.83	20.56
141.12	12.50	-20.83	20.56
141.67	12.50	-20.83	20.56
142.23	12.50	-20.83	20.56
142.78	12.50	-20.83	20.56
143.34	11.94	-20.28	20.00
143.89	11.94	-20.28	20.00
144.45	11.94	-20.28	20.00
145.00	11.94	-20.28	20.00
145.56	11.94	-20.28	20.00
146.12	11.94	-20.28	20.00
146.67	11.94	-20.28	20.00
147.23	11.39	-20.28	20.00
147.78	11.39	-20.28	20.00
148.34	11.39	-19.72	19.44
